city,date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,rain_sum,wind_speed_10m_max,rain_tomorrow,weather_condition,year,month,day,season,temp_range,weather_cluster,weather_pattern
Delhi,19-07-2000,26.4,25.0,32.7,30.8,44.0,6.9,1,Moderate Rain,2000,7,19,Monsoon,1.4,3,Heavy Monsoon
Delhi,20-07-2000,31.8,24.6,37.4,29.8,17.6,15.5,1,Moderate Rain,2000,7,20,Monsoon,7.2,3,Heavy Monsoon
Delhi,21-07-2000,29.9,25.7,32.3,27.3,0.9,27.4,1,Light Drizzle,2000,7,21,Monsoon,4.2,3,Heavy Monsoon
Delhi,22-07-2000,26.2,23.6,28.1,25.6,4.2,22.1,1,Moderate Drizzle,2000,7,22,Monsoon,2.6,3,Heavy Monsoon
Delhi,23-07-2000,29.0,24.2,32.3,28.2,0.5,15.6,1,Light Drizzle,2000,7,23,Monsoon,4.8,3,Heavy Monsoon
Delhi,24-07-2000,29.4,24.7,32.9,29.2,2.1,14.8,1,Light Drizzle,2000,7,24,Monsoon,4.7,3,Heavy Monsoon
Delhi,25-07-2000,30.6,24.9,35.8,30.2,1.8,19.2,1,Moderate Drizzle,2000,7,25,Monsoon,5.7,3,Heavy Monsoon
Delhi,26-07-2000,32.2,25.0,36.6,29.9,3.3,15.8,1,Moderate Drizzle,2000,7,26,Monsoon,7.2,2,Dry Summer
Delhi,27-07-2000,31.0,26.1,37.8,31.4,0.6,8.5,1,Light Drizzle,2000,7,27,Monsoon,4.9,2,Dry Summer
Delhi,28-07-2000,31.9,25.6,38.9,31.4,2.4,7.4,1,Light Drizzle,2000,7,28,Monsoon,6.3,2,Dry Summer
Delhi,29-07-2000,33.3,26.0,40.9,32.4,0.2,9.0,1,Light Drizzle,2000,7,29,Monsoon,7.3,2,Dry Summer
Delhi,30-07-2000,33.7,26.6,41.0,32.3,0.5,11.6,1,Light Drizzle,2000,7,30,Monsoon,7.1,2,Dry Summer
Delhi,31-07-2000,32.7,27.4,38.0,32.5,0.1,12.3,1,Light Drizzle,2000,7,31,Monsoon,5.3,2,Dry Summer
Delhi,01-08-2000,33.1,26.9,37.6,29.9,0.6,17.0,1,Light Drizzle,2000,8,1,Monsoon,6.2,2,Dry Summer
Delhi,02-08-2000,33.2,27.2,37.1,29.6,0.0,17.6,0,Overcast,2000,8,2,Monsoon,6.0,2,Dry Summer
Delhi,03-08-2000,32.7,25.6,35.9,28.5,0.0,20.0,0,Mainly Clear,2000,8,3,Monsoon,7.1,2,Dry Summer
Delhi,04-08-2000,34.1,26.6,37.7,29.0,0.0,17.1,0,Mainly Clear,2000,8,4,Monsoon,7.5,2,Dry Summer
Delhi,05-08-2000,34.4,26.6,37.9,28.9,0.0,17.6,0,Mainly Clear,2000,8,5,Monsoon,7.8,2,Dry Summer
Delhi,06-08-2000,34.8,26.8,38.7,30.7,0.0,15.7,0,Mainly Clear,2000,8,6,Monsoon,8.0,2,Dry Summer
Delhi,07-08-2000,35.1,27.5,39.9,29.7,0.0,13.9,0,Overcast,2000,8,7,Monsoon,7.6,2,Dry Summer
Delhi,08-08-2000,36.4,27.7,41.0,30.1,0.0,16.5,0,Overcast,2000,8,8,Monsoon,8.7,2,Dry Summer
Delhi,09-08-2000,35.6,27.2,41.4,33.7,0.2,12.0,1,Light Drizzle,2000,8,9,Monsoon,8.4,2,Dry Summer
Delhi,10-08-2000,28.9,24.9,33.7,29.4,12.3,16.6,1,Slight Rain,2000,8,10,Monsoon,4.0,3,Heavy Monsoon
Delhi,11-08-2000,28.8,24.2,33.9,28.4,28.1,13.0,1,Moderate Rain,2000,8,11,Monsoon,4.6,3,Heavy Monsoon
Delhi,12-08-2000,31.3,25.4,38.4,30.2,4.1,16.1,1,Slight Rain,2000,8,12,Monsoon,5.9,2,Dry Summer
Delhi,13-08-2000,32.1,25.7,38.3,30.5,0.4,13.6,1,Light Drizzle,2000,8,13,Monsoon,6.4,2,Dry Summer
Delhi,14-08-2000,32.3,26.0,39.4,32.2,0.9,8.6,1,Moderate Drizzle,2000,8,14,Monsoon,6.3,2,Dry Summer
Delhi,15-08-2000,32.8,25.7,38.7,31.7,5.8,9.6,1,Slight Rain,2000,8,15,Monsoon,7.1,2,Dry Summer
Delhi,16-08-2000,31.8,25.3,37.0,30.4,6.4,13.8,1,Slight Rain,2000,8,16,Monsoon,6.5,2,Dry Summer
Delhi,17-08-2000,33.2,25.8,39.1,29.5,0.0,15.2,0,Partly Cloudy,2000,8,17,Monsoon,7.4,2,Dry Summer
Delhi,18-08-2000,32.6,26.6,39.6,30.4,2.2,13.1,1,Slight Rain,2000,8,18,Monsoon,6.0,2,Dry Summer
Delhi,19-08-2000,30.3,25.4,36.3,31.3,8.6,10.6,1,Moderate Rain,2000,8,19,Monsoon,4.9,3,Heavy Monsoon
Delhi,20-08-2000,31.4,25.3,37.9,30.8,4.1,8.1,1,Dense Drizzle,2000,8,20,Monsoon,6.1,2,Dry Summer
Delhi,21-08-2000,31.1,25.0,37.7,31.0,9.5,10.0,1,Moderate Rain,2000,8,21,Monsoon,6.1,2,Dry Summer
Delhi,22-08-2000,31.1,25.0,37.1,30.2,2.0,14.1,1,Moderate Drizzle,2000,8,22,Monsoon,6.1,2,Dry Summer
Delhi,23-08-2000,31.9,24.8,39.1,30.1,5.7,7.4,1,Moderate Rain,2000,8,23,Monsoon,7.1,2,Dry Summer
Delhi,24-08-2000,32.5,25.5,39.3,31.4,0.3,8.5,1,Light Drizzle,2000,8,24,Monsoon,7.0,2,Dry Summer
Delhi,25-08-2000,33.1,26.3,39.5,31.7,0.0,12.2,0,Partly Cloudy,2000,8,25,Monsoon,6.8,2,Dry Summer
Delhi,26-08-2000,32.1,25.9,39.8,31.4,3.1,10.6,1,Slight Rain,2000,8,26,Monsoon,6.2,2,Dry Summer
Delhi,27-08-2000,32.8,26.3,40.9,32.3,0.8,7.1,1,Light Drizzle,2000,8,27,Monsoon,6.5,2,Dry Summer
Delhi,28-08-2000,31.6,25.3,38.3,31.0,6.2,11.3,1,Dense Drizzle,2000,8,28,Monsoon,6.3,2,Dry Summer
Delhi,29-08-2000,32.7,25.7,39.0,31.4,26.4,12.2,1,Moderate Rain,2000,8,29,Monsoon,7.0,3,Heavy Monsoon
Delhi,30-08-2000,32.8,25.2,37.9,30.7,8.0,18.9,1,Slight Rain,2000,8,30,Monsoon,7.6,2,Dry Summer
Delhi,31-08-2000,32.9,26.5,38.7,30.0,0.5,15.2,1,Light Drizzle,2000,8,31,Monsoon,6.4,2,Dry Summer
Delhi,01-09-2000,32.8,26.2,37.8,28.7,0.0,13.2,0,Partly Cloudy,2000,9,1,Monsoon,6.6,2,Dry Summer
Delhi,02-09-2000,33.4,26.3,37.8,27.3,0.0,17.5,0,Partly Cloudy,2000,9,2,Monsoon,7.1,2,Dry Summer
Delhi,03-09-2000,33.1,25.0,38.7,29.9,0.1,11.2,1,Light Drizzle,2000,9,3,Monsoon,8.1,2,Dry Summer
Delhi,04-09-2000,33.0,25.5,40.5,30.8,2.7,9.4,1,Slight Rain,2000,9,4,Monsoon,7.5,2,Dry Summer
Delhi,05-09-2000,32.4,25.9,39.9,31.2,0.2,11.6,1,Light Drizzle,2000,9,5,Monsoon,6.5,2,Dry Summer
Delhi,06-09-2000,32.1,25.2,39.4,30.6,4.6,10.0,1,Slight Rain,2000,9,6,Monsoon,6.9,2,Dry Summer
Delhi,07-09-2000,33.8,25.6,39.0,31.2,1.4,9.0,1,Moderate Drizzle,2000,9,7,Monsoon,8.2,2,Dry Summer
Delhi,08-09-2000,34.4,25.0,39.3,30.5,0.0,11.9,0,Partly Cloudy,2000,9,8,Monsoon,9.4,2,Dry Summer
Delhi,09-09-2000,33.7,25.5,38.6,29.1,0.9,12.4,1,Moderate Drizzle,2000,9,9,Monsoon,8.2,2,Dry Summer
Delhi,10-09-2000,33.3,25.7,37.6,27.4,0.4,17.5,1,Light Drizzle,2000,9,10,Monsoon,7.6,2,Dry Summer
Delhi,11-09-2000,33.2,25.2,36.8,26.9,0.0,15.8,0,Mainly Clear,2000,9,11,Monsoon,8.0,2,Dry Summer
Delhi,12-09-2000,33.0,25.6,36.2,27.5,0.0,14.8,0,Mainly Clear,2000,9,12,Monsoon,7.4,2,Dry Summer
Delhi,13-09-2000,33.7,25.4,36.5,28.8,0.0,18.2,0,Mainly Clear,2000,9,13,Monsoon,8.3,2,Dry Summer
Delhi,14-09-2000,34.3,24.3,38.6,27.9,0.0,12.9,0,Clear,2000,9,14,Monsoon,10.0,2,Dry Summer
Delhi,15-09-2000,33.6,24.9,40.1,29.3,0.0,8.8,0,Mainly Clear,2000,9,15,Monsoon,8.7,2,Dry Summer
Delhi,16-09-2000,34.1,24.7,40.0,29.5,0.0,8.3,0,Mainly Clear,2000,9,16,Monsoon,9.4,2,Dry Summer
Delhi,17-09-2000,36.3,24.1,38.2,28.1,0.0,10.5,0,Clear,2000,9,17,Monsoon,12.2,2,Dry Summer
Delhi,18-09-2000,35.8,24.0,37.3,22.9,0.0,13.0,0,Clear,2000,9,18,Monsoon,11.8,2,Dry Summer
Delhi,19-09-2000,33.1,21.7,37.0,25.1,0.0,12.3,0,Clear,2000,9,19,Monsoon,11.4,1,Mild Transition
Delhi,20-09-2000,32.3,23.3,37.6,27.4,0.6,11.6,1,Moderate Drizzle,2000,9,20,Monsoon,9.0,2,Dry Summer
Delhi,21-09-2000,32.2,23.1,36.6,27.5,0.0,10.9,0,Overcast,2000,9,21,Monsoon,9.1,2,Dry Summer
Delhi,22-09-2000,32.2,23.3,37.2,27.0,0.0,9.8,0,Mainly Clear,2000,9,22,Monsoon,8.9,2,Dry Summer
Delhi,23-09-2000,33.1,22.8,36.7,26.9,0.0,10.0,0,Mainly Clear,2000,9,23,Monsoon,10.3,2,Dry Summer
Delhi,24-09-2000,34.0,23.4,36.8,26.3,0.0,11.3,0,Clear,2000,9,24,Monsoon,10.6,2,Dry Summer
Delhi,25-09-2000,34.9,22.1,38.8,25.3,0.3,8.3,1,Light Drizzle,2000,9,25,Monsoon,12.8,1,Mild Transition
Delhi,26-09-2000,33.1,22.8,37.4,25.8,0.4,14.2,1,Light Drizzle,2000,9,26,Monsoon,10.3,2,Dry Summer
Delhi,27-09-2000,33.2,21.6,36.7,24.7,0.0,7.8,0,Mainly Clear,2000,9,27,Monsoon,11.6,1,Mild Transition
Delhi,28-09-2000,33.5,23.4,37.3,26.3,0.6,8.0,1,Moderate Drizzle,2000,9,28,Monsoon,10.1,2,Dry Summer
Delhi,29-09-2000,33.7,20.9,35.6,22.7,0.0,9.2,0,Clear,2000,9,29,Monsoon,12.8,1,Mild Transition
Delhi,30-09-2000,33.5,20.4,36.0,21.6,0.0,10.8,0,Clear,2000,9,30,Monsoon,13.1,1,Mild Transition
Delhi,01-10-2000,33.8,21.2,36.7,23.1,0.0,9.3,0,Clear,2000,10,1,Retreating Monsoon,12.6,1,Mild Transition
Delhi,02-10-2000,34.2,20.8,36.5,22.9,0.0,10.5,0,Clear,2000,10,2,Retreating Monsoon,13.4,1,Mild Transition
Delhi,03-10-2000,35.0,22.0,36.8,23.7,0.0,13.8,0,Clear,2000,10,3,Retreating Monsoon,13.0,1,Mild Transition
Delhi,04-10-2000,34.8,21.8,38.0,24.4,0.0,8.5,0,Clear,2000,10,4,Retreating Monsoon,13.0,1,Mild Transition
Delhi,05-10-2000,34.1,22.7,37.4,25.6,0.0,8.0,0,Clear,2000,10,5,Retreating Monsoon,11.4,1,Mild Transition
Delhi,06-10-2000,34.2,22.6,37.9,25.2,0.0,7.4,0,Mainly Clear,2000,10,6,Retreating Monsoon,11.6,1,Mild Transition
Delhi,07-10-2000,34.9,23.3,38.4,26.5,0.0,8.9,0,Clear,2000,10,7,Retreating Monsoon,11.6,2,Dry Summer
Delhi,08-10-2000,35.3,23.2,36.9,25.4,0.0,13.0,0,Mainly Clear,2000,10,8,Retreating Monsoon,12.1,2,Dry Summer
Delhi,09-10-2000,35.7,22.4,37.5,24.3,0.0,12.3,0,Partly Cloudy,2000,10,9,Retreating Monsoon,13.3,1,Mild Transition
Delhi,10-10-2000,34.9,22.2,36.4,23.0,0.0,12.1,0,Clear,2000,10,10,Retreating Monsoon,12.7,1,Mild Transition
Delhi,11-10-2000,34.2,21.3,35.1,21.9,0.5,11.1,1,Moderate Drizzle,2000,10,11,Retreating Monsoon,12.9,1,Mild Transition
Delhi,12-10-2000,34.1,20.6,34.1,20.4,0.0,12.6,0,Clear,2000,10,12,Retreating Monsoon,13.5,1,Mild Transition
Delhi,13-10-2000,34.1,19.8,33.0,19.7,0.0,16.6,0,Clear,2000,10,13,Retreating Monsoon,14.3,1,Mild Transition
Delhi,14-10-2000,34.0,19.4,32.8,18.6,0.0,15.5,0,Clear,2000,10,14,Retreating Monsoon,14.6,1,Mild Transition
Delhi,15-10-2000,33.8,19.0,31.8,18.4,0.0,19.3,0,Clear,2000,10,15,Retreating Monsoon,14.8,1,Mild Transition
Delhi,16-10-2000,33.4,19.1,33.0,18.5,0.0,12.2,0,Clear,2000,10,16,Retreating Monsoon,14.3,1,Mild Transition
Delhi,17-10-2000,33.0,19.7,34.1,20.4,0.0,9.0,0,Clear,2000,10,17,Retreating Monsoon,13.3,1,Mild Transition
Delhi,18-10-2000,33.7,17.7,35.1,18.1,0.0,9.7,0,Clear,2000,10,18,Retreating Monsoon,16.0,1,Mild Transition
Delhi,19-10-2000,34.0,18.4,35.6,18.6,0.0,9.4,0,Clear,2000,10,19,Retreating Monsoon,15.6,1,Mild Transition
Delhi,20-10-2000,34.4,19.0,36.4,19.7,0.0,9.3,0,Clear,2000,10,20,Retreating Monsoon,15.4,1,Mild Transition
Delhi,21-10-2000,34.1,19.3,34.9,20.5,0.0,11.6,0,Clear,2000,10,21,Retreating Monsoon,14.8,1,Mild Transition
Delhi,22-10-2000,33.9,19.7,35.5,20.2,0.0,9.0,0,Clear,2000,10,22,Retreating Monsoon,14.2,1,Mild Transition
Delhi,23-10-2000,33.3,19.0,35.4,20.4,0.0,9.5,0,Clear,2000,10,23,Retreating Monsoon,14.3,1,Mild Transition
Delhi,24-10-2000,33.5,19.1,35.6,20.4,0.0,9.8,0,Clear,2000,10,24,Retreating Monsoon,14.4,1,Mild Transition
Delhi,25-10-2000,32.6,18.8,33.8,20.6,0.0,7.2,0,Clear,2000,10,25,Retreating Monsoon,13.8,1,Mild Transition
Delhi,26-10-2000,32.5,17.5,32.2,17.6,0.0,11.4,0,Clear,2000,10,26,Retreating Monsoon,15.0,1,Mild Transition
Delhi,27-10-2000,31.6,17.4,32.1,17.4,0.0,9.8,0,Clear,2000,10,27,Retreating Monsoon,14.2,1,Mild Transition
Delhi,28-10-2000,31.0,17.4,31.7,17.5,0.0,10.1,0,Clear,2000,10,28,Retreating Monsoon,13.6,1,Mild Transition
Delhi,29-10-2000,31.0,18.0,31.7,17.7,0.0,9.0,0,Clear,2000,10,29,Retreating Monsoon,13.0,1,Mild Transition
Delhi,30-10-2000,31.2,17.1,32.3,17.5,0.0,10.0,0,Clear,2000,10,30,Retreating Monsoon,14.1,1,Mild Transition
Delhi,31-10-2000,30.7,16.8,31.4,16.9,0.0,9.3,0,Clear,2000,10,31,Retreating Monsoon,13.9,1,Mild Transition
Delhi,01-11-2000,30.1,16.6,31.4,17.1,0.0,10.2,0,Clear,2000,11,1,Pre-Winter,13.5,1,Mild Transition
Delhi,02-11-2000,29.4,17.8,31.2,18.6,0.0,9.5,0,Clear,2000,11,2,Pre-Winter,11.6,1,Mild Transition
Delhi,03-11-2000,29.5,19.1,30.8,20.5,0.0,8.7,0,Clear,2000,11,3,Pre-Winter,10.4,1,Mild Transition
Delhi,04-11-2000,29.9,16.8,30.0,16.9,0.0,9.4,0,Clear,2000,11,4,Pre-Winter,13.1,1,Mild Transition
Delhi,05-11-2000,30.3,16.3,29.8,15.6,0.0,11.5,0,Clear,2000,11,5,Pre-Winter,14.0,1,Mild Transition
Delhi,06-11-2000,30.7,15.9,30.0,15.1,0.0,10.3,0,Clear,2000,11,6,Pre-Winter,14.8,1,Mild Transition
Delhi,07-11-2000,31.3,16.9,31.0,16.0,0.0,10.4,0,Partly Cloudy,2000,11,7,Pre-Winter,14.4,1,Mild Transition
Delhi,08-11-2000,31.6,16.1,31.2,15.6,0.0,10.0,0,Overcast,2000,11,8,Pre-Winter,15.5,1,Mild Transition
Delhi,09-11-2000,31.9,18.3,31.5,18.9,0.0,14.5,0,Clear,2000,11,9,Pre-Winter,13.6,1,Mild Transition
Delhi,10-11-2000,30.4,17.8,26.9,16.2,0.0,21.1,0,Overcast,2000,11,10,Pre-Winter,12.6,1,Mild Transition
Delhi,11-11-2000,29.3,15.0,26.7,13.2,0.0,15.6,0,Overcast,2000,11,11,Pre-Winter,14.3,0,Cold Winter
Delhi,12-11-2000,29.1,14.6,26.9,13.3,0.0,14.3,0,Overcast,2000,11,12,Pre-Winter,14.5,0,Cold Winter
Delhi,13-11-2000,28.8,13.8,29.4,13.2,0.0,9.4,0,Clear,2000,11,13,Pre-Winter,15.0,0,Cold Winter
Delhi,14-11-2000,29.2,16.8,29.2,17.0,0.0,10.6,0,Mainly Clear,2000,11,14,Pre-Winter,12.4,1,Mild Transition
Delhi,15-11-2000,27.4,14.2,24.6,12.1,0.0,12.8,0,Clear,2000,11,15,Pre-Winter,13.2,0,Cold Winter
Delhi,16-11-2000,26.7,11.2,25.6,9.3,0.0,10.1,0,Partly Cloudy,2000,11,16,Pre-Winter,15.5,0,Cold Winter
Delhi,17-11-2000,28.6,13.6,28.3,12.6,0.0,11.8,0,Partly Cloudy,2000,11,17,Pre-Winter,15.0,0,Cold Winter
Delhi,18-11-2000,28.6,15.3,28.2,14.1,0.0,10.4,0,Clear,2000,11,18,Pre-Winter,13.3,1,Mild Transition
Delhi,19-11-2000,26.0,13.8,25.9,13.2,0.0,10.6,0,Clear,2000,11,19,Pre-Winter,12.2,0,Cold Winter
Delhi,20-11-2000,27.3,14.5,25.4,12.8,0.0,10.8,0,Clear,2000,11,20,Pre-Winter,12.8,0,Cold Winter
Delhi,21-11-2000,26.9,13.0,26.2,11.8,0.0,8.5,0,Clear,2000,11,21,Pre-Winter,13.9,0,Cold Winter
Delhi,22-11-2000,26.5,13.4,26.2,13.0,0.0,9.7,0,Overcast,2000,11,22,Pre-Winter,13.1,0,Cold Winter
Delhi,23-11-2000,26.1,14.3,26.4,14.4,0.0,9.7,0,Overcast,2000,11,23,Pre-Winter,11.8,0,Cold Winter
Delhi,24-11-2000,26.9,14.0,27.5,14.2,0.0,14.0,0,Clear,2000,11,24,Pre-Winter,12.9,0,Cold Winter
Delhi,25-11-2000,24.9,14.2,21.6,12.3,0.0,18.6,0,Clear,2000,11,25,Pre-Winter,10.7,0,Cold Winter
Delhi,26-11-2000,24.5,12.2,22.8,10.3,0.0,10.5,0,Clear,2000,11,26,Pre-Winter,12.3,0,Cold Winter
Delhi,27-11-2000,23.6,12.4,22.4,11.1,1.2,7.9,1,Light Drizzle,2000,11,27,Pre-Winter,11.2,0,Cold Winter
Delhi,28-11-2000,23.6,10.9,21.4,9.9,0.0,12.5,0,Clear,2000,11,28,Pre-Winter,12.7,0,Cold Winter
Delhi,29-11-2000,23.4,10.7,20.2,8.3,0.0,16.0,0,Clear,2000,11,29,Pre-Winter,12.7,0,Cold Winter
Delhi,30-11-2000,22.8,8.9,18.2,5.4,0.0,19.2,0,Clear,2000,11,30,Pre-Winter,13.9,0,Cold Winter
Delhi,01-12-2000,22.4,9.0,17.6,5.5,0.0,17.4,0,Clear,2000,12,1,Winter,13.4,0,Cold Winter
Delhi,02-12-2000,22.2,7.4,17.8,3.3,0.0,14.2,0,Clear,2000,12,2,Winter,14.8,0,Cold Winter
Delhi,03-12-2000,22.8,6.0,19.7,2.9,0.0,10.2,0,Clear,2000,12,3,Winter,16.8,0,Cold Winter
Delhi,04-12-2000,24.4,9.3,20.2,6.2,0.0,18.4,0,Clear,2000,12,4,Winter,15.1,0,Cold Winter
Delhi,05-12-2000,24.1,10.3,21.2,7.5,0.0,11.8,0,Clear,2000,12,5,Winter,13.8,0,Cold Winter
Delhi,06-12-2000,24.2,9.0,21.4,6.6,0.0,10.8,0,Partly Cloudy,2000,12,6,Winter,15.2,0,Cold Winter
Delhi,07-12-2000,24.8,8.7,21.8,6.5,0.0,11.1,0,Overcast,2000,12,7,Winter,16.1,0,Cold Winter
Delhi,08-12-2000,26.0,9.1,24.3,7.6,0.0,11.1,0,Clear,2000,12,8,Winter,16.9,0,Cold Winter
Delhi,09-12-2000,24.4,10.2,21.5,8.2,0.0,14.0,0,Clear,2000,12,9,Winter,14.2,0,Cold Winter
Delhi,10-12-2000,22.3,8.4,19.7,6.2,0.0,9.7,0,Overcast,2000,12,10,Winter,13.9,0,Cold Winter
Delhi,11-12-2000,22.3,7.5,19.1,5.5,0.0,13.1,0,Clear,2000,12,11,Winter,14.8,0,Cold Winter
Delhi,12-12-2000,22.4,7.7,18.6,4.9,0.0,14.1,0,Overcast,2000,12,12,Winter,14.7,0,Cold Winter
Delhi,13-12-2000,22.7,6.4,19.5,4.3,0.0,11.8,0,Partly Cloudy,2000,12,13,Winter,16.3,0,Cold Winter
Delhi,14-12-2000,24.0,9.8,21.6,7.0,0.0,13.2,0,Clear,2000,12,14,Winter,14.2,0,Cold Winter
Delhi,15-12-2000,23.6,8.4,21.9,7.0,0.0,9.6,0,Overcast,2000,12,15,Winter,15.2,0,Cold Winter
Delhi,16-12-2000,25.0,10.4,24.4,9.2,0.0,9.2,0,Overcast,2000,12,16,Winter,14.6,0,Cold Winter
Delhi,17-12-2000,25.6,10.7,25.6,9.6,0.0,9.2,0,Overcast,2000,12,17,Winter,14.9,0,Cold Winter
Delhi,18-12-2000,25.0,11.2,23.4,9.9,0.0,17.1,0,Clear,2000,12,18,Winter,13.8,0,Cold Winter
Delhi,19-12-2000,21.8,9.8,18.0,7.1,0.0,19.8,0,Clear,2000,12,19,Winter,12.0,0,Cold Winter
Delhi,20-12-2000,22.2,8.5,18.4,5.1,0.0,14.8,0,Clear,2000,12,20,Winter,13.7,0,Cold Winter
Delhi,21-12-2000,21.7,6.7,18.4,3.9,0.0,12.7,0,Clear,2000,12,21,Winter,15.0,0,Cold Winter
Delhi,22-12-2000,20.8,5.4,18.5,2.8,0.0,11.2,0,Clear,2000,12,22,Winter,15.4,0,Cold Winter
Delhi,23-12-2000,20.9,5.0,19.1,2.6,0.0,10.4,0,Clear,2000,12,23,Winter,15.9,0,Cold Winter
Delhi,24-12-2000,21.5,6.2,19.1,3.9,0.0,10.9,0,Overcast,2000,12,24,Winter,15.3,0,Cold Winter
Delhi,25-12-2000,22.1,6.2,19.6,4.1,0.0,11.0,0,Clear,2000,12,25,Winter,15.9,0,Cold Winter
Delhi,26-12-2000,21.0,6.4,18.8,4.2,0.0,9.4,0,Clear,2000,12,26,Winter,14.6,0,Cold Winter
Delhi,27-12-2000,21.1,6.1,20.1,3.9,0.0,10.0,0,Clear,2000,12,27,Winter,15.0,0,Cold Winter
Delhi,28-12-2000,21.4,6.6,19.8,4.4,0.0,10.9,0,Clear,2000,12,28,Winter,14.8,0,Cold Winter
Delhi,29-12-2000,22.2,9.1,20.9,8.0,0.0,10.8,0,Clear,2000,12,29,Winter,13.1,0,Cold Winter
Delhi,30-12-2000,20.4,6.7,19.8,4.6,0.0,10.0,0,Overcast,2000,12,30,Winter,13.7,0,Cold Winter
Delhi,31-12-2000,21.3,11.9,20.0,10.5,0.0,11.3,0,Overcast,2000,12,31,Winter,9.4,0,Cold Winter
Delhi,01-01-2001,16.8,11.3,16.7,10.3,3.9,10.0,1,Dense Drizzle,2001,1,1,Winter,5.5,0,Cold Winter
Delhi,02-01-2001,17.5,7.9,15.8,6.7,0.0,8.9,0,Overcast,2001,1,2,Winter,9.6,0,Cold Winter
Delhi,03-01-2001,18.1,7.9,15.5,5.9,0.0,14.4,0,Overcast,2001,1,3,Winter,10.2,0,Cold Winter
Delhi,04-01-2001,17.8,9.8,15.0,8.0,0.0,16.6,0,Overcast,2001,1,4,Winter,8.0,0,Cold Winter
Delhi,05-01-2001,17.8,7.1,14.8,4.7,0.0,16.4,0,Clear,2001,1,5,Winter,10.7,0,Cold Winter
Delhi,06-01-2001,17.0,4.4,16.3,2.3,0.0,7.8,0,Overcast,2001,1,6,Winter,12.6,0,Cold Winter
Delhi,07-01-2001,16.4,3.9,15.2,1.7,0.0,8.6,0,Overcast,2001,1,7,Winter,12.5,0,Cold Winter
Delhi,08-01-2001,16.5,4.5,13.7,1.9,0.0,13.8,0,Clear,2001,1,8,Winter,12.0,0,Cold Winter
Delhi,09-01-2001,17.6,4.9,14.7,2.1,0.0,13.6,0,Clear,2001,1,9,Winter,12.7,0,Cold Winter
Delhi,10-01-2001,18.1,5.3,15.1,2.5,0.0,14.1,0,Partly Cloudy,2001,1,10,Winter,12.8,0,Cold Winter
Delhi,11-01-2001,18.7,5.3,16.2,2.7,0.0,12.0,0,Overcast,2001,1,11,Winter,13.4,0,Cold Winter
Delhi,12-01-2001,18.7,5.0,16.9,3.2,0.0,9.8,0,Overcast,2001,1,12,Winter,13.7,0,Cold Winter
Delhi,13-01-2001,19.1,5.9,16.4,3.2,0.0,13.5,0,Clear,2001,1,13,Winter,13.2,0,Cold Winter
Delhi,14-01-2001,19.9,7.1,17.1,4.7,0.0,14.8,0,Clear,2001,1,14,Winter,12.8,0,Cold Winter
Delhi,15-01-2001,19.6,4.7,17.8,2.2,0.0,9.9,0,Clear,2001,1,15,Winter,14.9,0,Cold Winter
Delhi,16-01-2001,18.9,4.9,16.5,2.6,0.0,10.5,0,Clear,2001,1,16,Winter,14.0,0,Cold Winter
Delhi,17-01-2001,19.1,4.8,17.3,2.6,0.0,8.9,0,Mainly Clear,2001,1,17,Winter,14.3,0,Cold Winter
Delhi,18-01-2001,19.4,5.0,17.2,2.6,0.0,9.7,0,Mainly Clear,2001,1,18,Winter,14.4,0,Cold Winter
Delhi,19-01-2001,21.3,5.6,19.8,3.3,0.0,10.0,0,Overcast,2001,1,19,Winter,15.7,0,Cold Winter
Delhi,20-01-2001,21.9,6.2,20.8,4.2,0.0,9.0,0,Clear,2001,1,20,Winter,15.7,0,Cold Winter
Delhi,21-01-2001,22.9,7.3,22.2,5.2,0.0,9.6,0,Clear,2001,1,21,Winter,15.6,0,Cold Winter
Delhi,22-01-2001,22.0,8.3,21.2,7.3,0.2,11.3,1,Light Drizzle,2001,1,22,Winter,13.7,0,Cold Winter
Delhi,23-01-2001,19.2,7.0,16.7,4.9,0.0,18.5,0,Clear,2001,1,23,Winter,12.2,0,Cold Winter
Delhi,24-01-2001,18.8,8.1,13.6,4.1,0.0,26.8,0,Clear,2001,1,24,Winter,10.7,0,Cold Winter
Delhi,25-01-2001,20.8,8.2,16.1,3.7,0.0,23.0,0,Clear,2001,1,25,Winter,12.6,0,Cold Winter
Delhi,26-01-2001,22.5,8.5,18.6,5.0,0.0,20.8,0,Clear,2001,1,26,Winter,14.0,0,Cold Winter
Delhi,27-01-2001,22.5,8.5,18.1,4.9,0.0,20.6,0,Clear,2001,1,27,Winter,14.0,0,Cold Winter
Delhi,28-01-2001,23.2,8.0,19.9,4.3,0.0,16.0,0,Overcast,2001,1,28,Winter,15.2,0,Cold Winter
Delhi,29-01-2001,24.1,7.9,22.3,5.4,0.0,9.9,0,Mainly Clear,2001,1,29,Winter,16.2,0,Cold Winter
Delhi,30-01-2001,26.0,8.5,25.0,6.6,0.0,10.8,0,Clear,2001,1,30,Winter,17.5,0,Cold Winter
Delhi,31-01-2001,25.5,9.8,24.5,8.1,0.0,15.1,0,Clear,2001,1,31,Winter,15.7,0,Cold Winter
